order_date,po_id,supplier_id,supplier_region,supplier_country,part_id,part_type,category,unit_of_measure,delivery_qty,unit_cost_usd,total_cost_usd,promised_lead_time_days,actual_lead_time_days,on_time_flag,defect_flag,defect_reason,order_month_start,risk_score_month,risk_score
4/20/23,PO-9d524bc6,SU-001,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,3,997.59,2992.77,17,17,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/20/23,PO-3050880f,SU-011,Asia,China,PART-fb58317b,Engine Block,Engines,ea,1,4530.23,4530.23,65,65,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/20/23,PO-43a26d4a,SU-012,North America,USA,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,67,19.41,1300.47,6,6,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/20/23,PO-a55305a2,SU-011,Asia,India,PART-5902e85c,Ripper,Attachments,ea,4,1896.02,7584.08,41,41,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/20/23,PO-051215db,SU-005,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,122,30.27,3692.94,7,5,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/20/23,PO-ef492c3a,SU-002,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,20,262.91,5258.2,12,11,1,0,No Defect,4/1/23,4/1/23,5.412023426064425
4/20/23,PO-a755d3b2,SU-003,Asia,India,PART-fb58317b,Engine Block,Engines,ea,3,4525.59,13576.77,72,72,1,0,No Defect,4/1/23,4/1/23,52.85667837199558
4/20/23,PO-ac6f0340,SU-003,Asia,India,PART-83525011,Fuel Injector,Engines,ea,2,854.56,1709.12,90,67,1,0,No Defect,4/1/23,4/1/23,52.85667837199558
4/20/23,PO-8377d2a3,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,31,519.91,16117.21,28,23,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/21/23,PO-c97f6945,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,3,220.1,660.3,17,17,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/21/23,PO-6c8afe7e,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,45,352.41,15858.45,37,37,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/21/23,PO-ba534da7,SU-004,Asia,India,PART-8f2135f2,Track Roller,Undercarriage,ea,3,181.38,544.14,20,17,1,1,Packaging Issue,4/1/23,4/1/23,46.02311423885711
4/21/23,PO-e1524d4b,SU-009,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,15,201.4,3021,22,22,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/21/23,PO-97a76e2b,SU-004,Asia,India,PART-90c1ac34,Track Link,Undercarriage,ea,12,4765.64,57187.68,29,29,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/21/23,PO-3d1820f4,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,338,1.09,368.42,7,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/21/23,PO-e931547b,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,606,1.09,660.54,7,6,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/21/23,PO-14207162,SU-010,North America,Mexico,PART-8f2135f2,Track Roller,Undercarriage,ea,23,183.99,4231.77,33,33,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/21/23,PO-8a0528ef,SU-011,Asia,China,PART-83525011,Fuel Injector,Engines,ea,3,855.43,2566.29,30,30,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/21/23,PO-76ef4aea,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,10,0.61,6.1,21,21,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/22/23,PO-3e141a8c,SU-001,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,20,35.11,702.2,14,10,1,1,Nonconformance,4/1/23,4/1/23,53.901598144026075
4/22/23,PO-72d5d869,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,41,22.53,923.73,6,6,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/22/23,PO-795112cb,SU-009,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,24,35.18,844.32,28,26,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/22/23,PO-941c7e7b,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,4013,0.59,2367.67,21,21,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/22/23,PO-e9049ca0,SU-009,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,21,999.61,20991.81,37,48,0,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/22/23,PO-69e92963,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,634,0.1,63.4,7,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/22/23,PO-6d5b277c,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,147,23.55,3461.85,5,5,1,0,No Defect,4/1/23,4/1/23,0.2779394099486744
4/22/23,PO-bb6049db,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,20,400.79,8015.8,14,14,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/22/23,PO-554359cf,SU-012,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,80,14.81,1184.8,9,8,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/22/23,PO-30fb103c,SU-010,Asia,South Korea,PART-115a79aa,Forged Steel Pin,Steel,ea,3593,118.86,427063.98,20,20,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/23/23,PO-fcbebb25,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,118,25.07,2958.26,6,6,1,0,No Defect,4/1/23,4/1/23,0.2779394099486744
4/23/23,PO-49a785b8,SU-001,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,4,200.99,803.96,43,41,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/23/23,PO-8ca1cbe6,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,13,0.61,7.93,23,17,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/23/23,PO-53f89110,SU-002,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,15,87.41,1311.15,25,25,1,0,No Defect,4/1/23,4/1/23,5.412023426064425
4/23/23,PO-bb8722bd,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,1112,2.9,3224.8,27,30,0,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/23/23,PO-1b5dd118,SU-005,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,104,30.27,3148.08,7,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/23/23,PO-d14e0e85,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,4,5926.57,23706.28,21,18,1,0,No Defect,4/1/23,4/1/23,12.736734089214512
4/23/23,PO-7d17021b,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,3133,0.59,1848.47,14,14,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/23/23,PO-502a90af,SU-009,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,6,201.4,1208.4,41,39,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/23/23,PO-4ed79157,SU-001,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,3,35.11,105.33,38,38,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/24/23,PO-1c3d7fef,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,199,0.1,19.9,7,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/24/23,PO-e1f41c4f,SU-002,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,2,262.91,525.82,19,17,1,0,No Defect,4/1/23,4/1/23,5.412023426064425
4/24/23,PO-e34cacef,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,14,3.49,48.86,24,22,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/24/23,PO-e0b4a082,SU-011,Asia,India,PART-1e097245,Bucket,Attachments,ea,2,6605.07,13210.14,30,30,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/24/23,PO-467a88b2,SU-012,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,83,33.8,2805.4,10,9,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/24/23,PO-8ae6f060,SU-009,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,19,192.9,3665.1,28,27,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/24/23,PO-664cecc1,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,180,32.78,5900.4,8,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/24/23,PO-4f2295c8,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,22,519.91,11438.02,35,30,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/24/23,PO-d88e5555,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,2,5926.57,11853.14,45,45,1,0,No Defect,4/1/23,4/1/23,12.736734089214512
4/24/23,PO-86ce2c28,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,388,0.1,38.8,7,6,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/25/23,PO-e70243b9,SU-012,North America,USA,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,18,19.41,349.38,6,6,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/25/23,PO-28ed41d0,SU-012,North America,USA,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,70,24.57,1719.9,6,5,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/25/23,PO-dc849511,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,1,1909.21,1909.21,32,32,1,0,No Defect,4/1/23,4/1/23,12.736734089214512
4/25/23,PO-03841572,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,13,25.07,325.91,6,6,1,0,No Defect,4/1/23,4/1/23,0.2779394099486744
4/25/23,PO-abe22563,SU-012,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,123,31.21,3838.83,6,6,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/25/23,PO-191b06cc,SU-012,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,193,14.81,2858.33,9,9,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/25/23,PO-4df8ea61,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,25,519.91,12997.75,43,37,1,1,Nonconformance,4/1/23,4/1/23,46.02311423885711
4/25/23,PO-8af0f3ca,SU-010,North America,Mexico,PART-02476ffd,Sprocket,Undercarriage,ea,8,490.91,3927.28,35,35,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/25/23,PO-1edefd15,SU-002,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,14,262.91,3680.74,22,22,1,0,No Defect,4/1/23,4/1/23,5.412023426064425
4/25/23,PO-490d9aac,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,9,400.79,3607.11,29,28,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/26/23,PO-7b703e8a,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,4235,12.2,51667,20,20,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/26/23,PO-5e1e5a77,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,30,327.23,9816.9,41,40,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/26/23,PO-b67479b8,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,9,3.49,31.41,30,24,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/26/23,PO-b100e704,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,33,352.41,11629.53,16,16,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/26/23,PO-37c3bed3,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,49,22.53,1103.97,6,6,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/26/23,PO-a69c6289,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,45,519.91,23395.95,19,13,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/26/23,PO-dc1857fb,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,948,3.7,3507.6,7,6,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/26/23,PO-e7daff4d,SU-001,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,27,35.11,947.97,18,18,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/26/23,PO-d8558edf,SU-009,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,17,87.24,1483.08,15,13,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/26/23,PO-d732bda2,SU-011,Asia,India,PART-5902e85c,Ripper,Attachments,ea,2,1896.02,3792.04,30,30,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/27/23,PO-7290b3af,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,29,352.41,10219.89,23,13,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/27/23,PO-7bb97059,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,35,1298.97,45463.95,30,30,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/27/23,PO-39d4707a,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,166,3.7,614.2,7,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/27/23,PO-6973bd80,SU-004,Asia,India,PART-02476ffd,Sprocket,Undercarriage,ea,26,483.94,12582.44,23,23,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/27/23,PO-9149cbae,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,39,220.1,8583.9,44,44,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/27/23,PO-ab4be524,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,46,1496.38,68833.48,17,16,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/27/23,PO-a400080c,SU-001,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,21,38.6,810.6,18,18,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/27/23,PO-f08dfe9b,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,19,220.1,4181.9,42,42,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
4/27/23,PO-b382e1ec,SU-001,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,9,200.99,1808.91,28,19,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/27/23,PO-23b38244,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,4528,0.59,2671.52,17,8,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/28/23,PO-220d2ffd,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,1,1038.02,1038.02,79,79,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/28/23,PO-c1628b0d,SU-011,Asia,India,PART-c315bc59,Blade,Attachments,ea,1,5885.61,5885.61,30,29,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/28/23,PO-08aabb27,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,716,3.7,2649.2,7,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/28/23,PO-e4abfad4,SU-001,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,16,0.61,9.76,32,24,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/28/23,PO-8e7a5b9e,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,171,25.07,4286.97,5,4,1,0,No Defect,4/1/23,4/1/23,0.2779394099486744
4/28/23,PO-33932db2,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,183,22.53,4122.99,6,6,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/28/23,PO-736135da,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,12,3.49,41.88,14,14,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/28/23,PO-2cc93380,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,1851,2.9,5367.9,21,16,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/28/23,PO-3f70baf6,SU-010,North America,Mexico,PART-90c1ac34,Track Link,Undercarriage,ea,48,4834.28,232045.44,20,20,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/28/23,PO-5157c25d,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,22,0.61,13.42,22,22,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/29/23,PO-2e764876,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,62,19.8,1227.6,5,5,1,0,No Defect,4/1/23,4/1/23,0.2779394099486744
4/29/23,PO-dc54c334,SU-001,Asia,India,PART-1b818820,Steel Beam,Steel,ft,2718,11.55,31392.9,14,8,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/29/23,PO-31475ae4,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,42,327.23,13743.66,38,38,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/29/23,PO-62beb62f,SU-011,Asia,India,PART-c315bc59,Blade,Attachments,ea,4,5885.61,23542.44,30,30,1,0,No Defect,4/1/23,4/1/23,58.90758682987124
4/29/23,PO-6ec657fa,SU-004,Asia,India,PART-8f2135f2,Track Roller,Undercarriage,ea,44,181.38,7980.72,37,37,1,0,No Defect,4/1/23,4/1/23,46.02311423885711
4/29/23,PO-f47d38db,SU-003,Asia,India,PART-83525011,Fuel Injector,Engines,ea,2,854.56,1709.12,35,37,0,0,No Defect,4/1/23,4/1/23,52.85667837199558
4/29/23,PO-ba45c7c7,SU-012,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,27,59.54,1607.58,6,5,1,0,No Defect,4/1/23,4/1/23,0.9221078549315967
4/29/23,PO-043d6cff,SU-003,Asia,India,PART-3c303ce5,Diesel Engine,Engines,ea,2,33120.93,66241.86,35,32,1,0,No Defect,4/1/23,4/1/23,52.85667837199558
4/29/23,PO-ddaf219f,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,18,3.49,62.82,25,24,1,0,No Defect,4/1/23,4/1/23,46.01521552470814
4/29/23,PO-128d3638,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,4,5926.57,23706.28,23,23,1,0,No Defect,4/1/23,4/1/23,12.736734089214512
4/30/23,PO-deef8fc7,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,2003,12.2,24436.6,20,20,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/30/23,PO-512b4949,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,4,1909.21,7636.84,21,16,1,0,No Defect,4/1/23,4/1/23,12.736734089214512
4/30/23,PO-2ba0de88,SU-001,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,17,997.59,16959.03,27,24,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/30/23,PO-5413fa7f,SU-010,North America,Mexico,PART-dee85722,Wheel Rim,Undercarriage,ea,5,527.4,2637,24,23,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/30/23,PO-07beacb5,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,784,3.7,2900.8,7,7,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/30/23,PO-77fd0011,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,402,3.7,1487.4,7,5,1,0,No Defect,4/1/23,4/1/23,11.87701085584184
4/30/23,PO-a836dfe9,SU-010,Asia,South Korea,PART-c1cb8998,Steel Casting,Steel,lb,4821,3.06,14752.26,26,18,1,0,No Defect,4/1/23,4/1/23,16.797468354301316
4/30/23,PO-7c4fd9db,SU-001,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,13,0.61,7.93,19,17,1,0,No Defect,4/1/23,4/1/23,53.901598144026075
4/30/23,PO-e261bcbd,SU-001,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,14,38.6,540.4,14,11,1,1,Nonconformance,4/1/23,4/1/23,53.901598144026075
4/30/23,PO-ea053dee,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,10,1496.38,14963.8,30,30,1,0,No Defect,4/1/23,4/1/23,10.848165132858565
5/1/23,PO-50ed2688,SU-010,North America,Mexico,PART-90c1ac34,Track Link,Undercarriage,ea,29,4834.28,140194.12,27,27,1,0,No Defect,5/1/23,5/1/23,26.181989650521786
5/1/23,PO-0a3d2f63,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,13,1298.97,16886.61,20,12,1,0,No Defect,5/1/23,5/1/23,10.722563250196607
5/1/23,PO-32167cae,SU-001,Asia,India,PART-115a79aa,Forged Steel Pin,Steel,ea,4737,112.5,532912.5,14,8,1,0,No Defect,5/1/23,5/1/23,43.357501248367235
5/1/23,PO-32c7b19c,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,114,3.7,421.8,7,7,1,0,No Defect,5/1/23,5/1/23,1.9824755134775336
5/1/23,PO-159c5c27,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,1,68.88,68.88,80,80,1,0,No Defect,5/1/23,5/1/23,79.80249483168612
5/1/23,PO-66dfd9c7,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,9,400.79,3607.11,14,11,1,0,No Defect,5/1/23,5/1/23,34.09141298634413
5/1/23,PO-85131518,SU-003,Asia,India,PART-83525011,Fuel Injector,Engines,ea,3,854.56,2563.68,35,35,1,0,No Defect,5/1/23,5/1/23,21.592550715774436
5/1/23,PO-b3c0e842,SU-005,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,39,14.36,560.04,7,7,1,0,No Defect,5/1/23,5/1/23,1.9824755134775336
5/1/23,PO-02a5d6b7,SU-010,North America,Mexico,PART-e4a12237,Idler,Undercarriage,ea,43,331.95,14273.85,26,25,1,0,No Defect,5/1/23,5/1/23,26.181989650521786
5/1/23,PO-e1966161,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,38,352.41,13391.58,26,24,1,0,No Defect,5/1/23,5/1/23,10.722563250196607
5/2/23,PO-343d9c6b,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,2,68.88,137.76,73,51,1,0,No Defect,5/1/23,5/1/23,79.80249483168612
5/2/23,PO-32d83a77,SU-007,Europe,Netherlands,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,162,22.99,3724.38,5,5,1,0,No Defect,5/1/23,5/1/23,0.3192266708492846
5/2/23,PO-a138b11f,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,91,0.59,53.69,15,15,1,0,No Defect,5/1/23,5/1/23,43.357501248367235
5/2/23,PO-6e5b8c8d,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,3,220.1,660.3,36,36,1,0,No Defect,5/1/23,5/1/23,10.722563250196607
5/2/23,PO-8e9a94c6,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,42,23.55,989.1,5,5,1,0,No Defect,5/1/23,5/1/23,0.3192266708492846
5/2/23,PO-ce899db8,SU-003,Asia,India,PART-5b69155b,Piston,Engines,ea,3,68.81,206.43,39,30,1,0,No Defect,5/1/23,5/1/23,21.592550715774436
5/2/23,PO-ec839402,SU-012,North America,USA,PART-42399920,Cabin Filter,Filters,ea,192,24.62,4727.04,6,6,1,0,No Defect,5/1/23,5/1/23,13.535925509386052
5/2/23,PO-9d055552,SU-005,North America,USA,PART-42399920,Cabin Filter,Filters,ea,7,23.87,167.09,7,7,1,0,No Defect,5/1/23,5/1/23,1.9824755134775336
5/2/23,PO-fc6b27b0,SU-002,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,8,193.27,1546.16,25,25,1,0,No Defect,5/1/23,5/1/23,8.313999759
5/2/23,PO-b37170eb,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,41,327.23,13416.43,20,20,1,0,No Defect,5/1/23,5/1/23,48.74290809039574
5/3/23,PO-352b721b,SU-009,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,11,262.41,2886.51,25,15,1,0,No Defect,5/1/23,5/1/23,34.09141298634413
5/3/23,PO-4f81590d,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,7,19.8,138.6,5,5,1,0,No Defect,5/1/23,5/1/23,0.3192266708492846
5/3/23,PO-ef5e52c2,SU-009,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,4,38.68,154.72,14,12,1,0,No Defect,5/1/23,5/1/23,34.09141298634413
5/3/23,PO-5c797eef,SU-010,North America,Mexico,PART-e4a12237,Idler,Undercarriage,ea,19,331.95,6307.05,35,35,1,0,No Defect,5/1/23,5/1/23,26.181989650521786
5/3/23,PO-ff3fff59,SU-003,Asia,India,PART-5b69155b,Piston,Engines,ea,1,68.81,68.81,36,21,1,0,No Defect,5/1/23,5/1/23,21.592550715774436
5/3/23,PO-c6ae2569,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,36,32.78,1180.08,7,5,1,0,No Defect,5/1/23,5/1/23,1.9824755134775336
5/3/23,PO-4681418b,SU-012,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,151,31.21,4712.71,7,7,1,0,No Defect,5/1/23,5/1/23,13.535925509386052
5/3/23,PO-dda7b763,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,8,3.49,27.92,14,14,1,0,No Defect,5/1/23,5/1/23,34.09141298634413
5/3/23,PO-17a0fdf4,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,62,22.53,1396.86,6,6,1,0,No Defect,5/1/23,5/1/23,13.535925509386052
5/3/23,PO-5b0d082f,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,39,352.41,13743.99,23,23,1,0,No Defect,5/1/23,5/1/23,10.722563250196607
5/4/23,PO-cdc84beb,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,2,68.88,137.76,38,32,1,0,No Defect,5/1/23,5/1/23,79.80249483168612
5/4/23,PO-aa4df249,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,29,22.53,653.37,6,6,1,0,No Defect,5/1/23,5/1/23,13.535925509386052
5/4/23,PO-041aefa0,SU-005,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,90,57.73,5195.7,7,6,1,0,No Defect,5/1/23,5/1/23,1.9824755134775336
